GLOBALEVENTID,MonthYear,QuadClass,Actor1CountryCode,Actor2CountryCode,SubEventType,GoldsteinScale,SOURCEURL
1039584123,202204,4,RUS,UKR,3,-9.0,https://www.algemeiner.com/2022/04/15/russia-says-it-strikes-kyiv-missile-factory-after-its-flagship-sinks-in-black-sea/
1039539335,202204,4,RUS,UKR,3,-9.0,https://extra.ie/2022/04/15/news/harrowing-simon-coveney-details-horrors-of-visit-to-war-torn-city-of-bucha-in-ukraine
1039539332,202204,4,RUS,UKR,3,-9.0,https://extra.ie/2022/04/15/news/harrowing-simon-coveney-details-horrors-of-visit-to-war-torn-city-of-bucha-in-ukraine
1039539460,202204,4,RUS,UKR,3,-9.0,https://extra.ie/2022/04/15/news/harrowing-simon-coveney-details-horrors-of-visit-to-war-torn-city-of-bucha-in-ukraine
1039486312,202204,4,RUS,UKR,3,-9.0,https://tucson.com/news/national/ap-news-summary-at-7-46-p-m-edt/article_f3e44129-ec8e-50c1-a3bd-bf6d5b38bb5d.html
1039486313,202204,4,RUS,UKR,3,-9.0,https://tucson.com/news/national/ap-news-summary-at-7-46-p-m-edt/article_f3e44129-ec8e-50c1-a3bd-bf6d5b38bb5d.html
1042630520,202204,4,RUS,UKR,3,-9.0,https://www.middleeasteye.net/news/russia-ukraine-israel-accused-sending-mercenaries
1042630521,202204,4,RUS,UKR,3,-9.0,https://www.middleeasteye.net/news/russia-ukraine-israel-accused-sending-mercenaries
1040830425,202204,4,RUS,UKR,3,-9.5,https://www.indiatoday.in/world/russia-ukraine-war/story/war-zone-ukrainian-forces-russian-onslaught-kharkiv-missiles-1941019-2022-04-23
1040830426,202204,4,RUS,UKR,3,-9.5,https://www.indiatoday.in/world/russia-ukraine-war/story/war-zone-ukrainian-forces-russian-onslaught-kharkiv-missiles-1941019-2022-04-23
1040800763,202204,4,RUS,UKR,3,-9.5,https://timesofindia.indiatimes.com/world/europe/zelenskyy-warns-russia-is-eyeing-other-countries-after-ukraine/articleshow/91019701.cms
1040786344,202204,4,RUS,UKR,3,-9.5,http://www.hngn.com/articles/241783/20220422/russia-enters-second-phase-war-take-over-donbas-southern-ukraine.htm
1040786345,202204,4,RUS,UKR,3,-9.5,http://www.hngn.com/articles/241783/20220422/russia-enters-second-phase-war-take-over-donbas-southern-ukraine.htm
1040817405,202204,4,RUS,UKR,3,-9.5,https://www.telegraphindia.com/world/russia-eyeing-other-countries-after-ukraine-zelensky-delivers-warning/cid/1861914
1040830427,202204,4,RUS,UKR,3,-9.5,https://www.indiatoday.in/world/russia-ukraine-war/story/war-zone-ukrainian-forces-russian-onslaught-kharkiv-missiles-1941019-2022-04-23
1040795656,202204,4,RUS,UKR,3,-9.5,https://menafn.com/1104079357/Russia-aiming-to-take-full-control-of-south-Ukraine-Commander&source=22
1040816271,202204,4,RUS,UKR,3,-9.5,https://www.omanobserver.om/article/1118163/oman/russians-seize-42-towns-in-eastern-ukraine
1040798756,202204,4,RUS,UKR,3,-9.5,https://bdnews24.com/world/europe/2022/04/23/russians-seize-42-towns-in-eastern-ukraine-as-fighting-intensifies
1040798757,202204,4,RUS,UKR,3,-9.5,https://bdnews24.com/world/europe/2022/04/23/russians-seize-42-towns-in-eastern-ukraine-as-fighting-intensifies
1040804194,202204,4,RUS,UKR,3,-9.5,https://www.nytimes.com/live/2022/04/23/world/ukraine-russia-war-news/military-analysts-forecast-that-the-problems-bedeviling-russias-forces-will-continue-in-the-east
1040804211,202204,4,RUS,UKR,3,-9.5,https://www.nytimes.com/live/2022/04/23/world/ukraine-russia-war-news/military-analysts-forecast-that-the-problems-bedeviling-russias-forces-will-continue-in-the-east
1040794398,202204,4,RUS,UKR,3,-9.5,https://news.cgtn.com/news/2022-04-23/Russia-vows-to-take-full-control-over-Donbas-southern-Ukraine-19szvRpIEHC/
1040794399,202204,4,RUS,UKR,3,-9.5,https://news.cgtn.com/news/2022-04-23/Russia-vows-to-take-full-control-over-Donbas-southern-Ukraine-19szvRpIEHC/
1039010715,202204,4,RUS,UKR,3,-9.5,https://www.wfdd.org/story/photos-kyiv-suburbs-continue-recover-bodies-after-russias-occupation-ends
1038972460,202204,4,RUS,UKR,3,-9.5,https://www.stripes.com/theaters/europe/2022-04-12/mariupol-ukraine-civilian-causalities-5660785.html
1039008276,202204,4,RUS,UKR,3,-9.5,https://article.wn.com/view/2022/04/12/Russia_Closes_in_on_Mariupol_as_Part_of_Eastern_Ukraine_Offe/
1038942245,202204,4,RUS,UKR,3,-9.5,https://www.justiceinfo.net/en/90599-russia-aims-to-take-mariupol-as-part-of-eastern-ukraine-onslaught.html
1038942246,202204,4,RUS,UKR,3,-9.5,https://www.justiceinfo.net/en/90599-russia-aims-to-take-mariupol-as-part-of-eastern-ukraine-onslaught.html
1038972459,202204,4,RUS,UKR,3,-9.5,https://www.stripes.com/theaters/europe/2022-04-12/mariupol-ukraine-civilian-causalities-5660785.html
1039014087,202204,4,RUS,UKR,3,-9.5,https://www.cei.int/ansa/106702
1039057347,202204,4,RUS,UKR,3,-9.5,https://menafn.com/1104001913/In-Kharkiv-region-Ukrainian-army-destroyed-column-of-tanks-on-a-tip-from-Russian-propagandist-journalist&source=22
1039057348,202204,4,RUS,UKR,3,-9.5,https://menafn.com/1104001913/In-Kharkiv-region-Ukrainian-army-destroyed-column-of-tanks-on-a-tip-from-Russian-propagandist-journalist&source=22
1039065230,202204,4,RUS,UKR,3,-9.5,https://www.today.com/parents/pregnancy/pregnant-surrogates-ukraine-rescue-rcna21369
1039010714,202204,4,RUS,UKR,3,-9.5,https://www.wfdd.org/story/photos-kyiv-suburbs-continue-recover-bodies-after-russias-occupation-ends
1039010716,202204,4,RUS,UKR,3,-9.5,https://www.wfdd.org/story/photos-kyiv-suburbs-continue-recover-bodies-after-russias-occupation-ends
1040626802,202204,4,RUS,UKR,3,-9.5,https://news.yahoo.com/britain-says-russia-blockaded-azovstal-055339984.html
1040637197,202204,4,RUS,UKR,3,-9.5,https://www.britannica.com:443/story/russian-troops-fought-for-control-of-zaporizhzhia-in-ukraine
1040682391,202204,4,RUS,UKR,3,-9.5,https://www.theguardian.com/world/live/2022/apr/22/russia-ukraine-war-satellite-images-appear-to-show-mass-graves-near-mariupol-zelenskiy-says-ukraine-needs-7bn-a-month-in-aid-live?page=with:block-6262a1ca8f084c98f77b243e
1040699821,202204,4,RUS,UKR,3,-9.5,https://www.itv.com/news/2022-04-22/putin-plans-full-control-of-southern-ukraine-top-russian-general-reveals
1040760789,202204,4,RUS,UKR,3,-9.5,https://www.cbc.ca/news/canada/toronto/ukraine-adoption-1.6428232
1040633596,202204,4,RUS,UKR,3,-9.5,https://article.wn.com/view/2022/04/22/Britain_says_Russia_blockaded_Azovstal_plant_to_contain_Ukra_p/
1040682392,202204,4,RUS,UKR,3,-9.5,https://www.theguardian.com/world/live/2022/apr/22/russia-ukraine-war-satellite-images-appear-to-show-mass-graves-near-mariupol-zelenskiy-says-ukraine-needs-7bn-a-month-in-aid-live?page=with:block-6262a1ca8f084c98f77b243e
1040682393,202204,4,RUS,UKR,3,-9.5,https://www.theguardian.com/world/live/2022/apr/22/russia-ukraine-war-satellite-images-appear-to-show-mass-graves-near-mariupol-zelenskiy-says-ukraine-needs-7bn-a-month-in-aid-live?page=with:block-6262a1ca8f084c98f77b243e
1040682394,202204,4,RUS,UKR,3,-9.5,https://www.theguardian.com/world/live/2022/apr/22/russia-ukraine-war-satellite-images-appear-to-show-mass-graves-near-mariupol-zelenskiy-says-ukraine-needs-7bn-a-month-in-aid-live?page=with:block-6262a1ca8f084c98f77b243e
1040637201,202204,4,RUS,UKR,3,-9.5,https://www.telegraph.co.uk/world-news/2022/04/22/ukraine-war-latest-news-russia-mariupol-kyiv-attacks/
1040751746,202204,4,RUS,UKR,3,-9.5,https://dailypost.ng/2022/04/22/war-russia-finally-gives-reason-for-invasion-of-ukraine/
1040637200,202204,4,RUS,UKR,3,-9.5,https://www.telegraph.co.uk/world-news/2022/04/22/ukraine-war-latest-news-russia-mariupol-kyiv-attacks/
1040731777,202204,4,RUS,UKR,3,-9.5,https://inlandnewstoday.com/story.php?s=67046
1040608460,202204,4,RUS,UKR,3,-9.5,https://www.newsweek.com/order-destroy-purge-mariupol-fulfilled-chechen-unit-declares-1699946
1040580152,202204,4,RUS,UKR,3,-9.5,https://www.pbs.org/newshour/show/biden-to-send-more-weapons-to-ukraine-in-fight-against-russia-welcome-refugees
1040608470,202204,4,RUS,UKR,3,-9.5,https://www.newsweek.com/order-destroy-purge-mariupol-fulfilled-chechen-unit-declares-1699946
1040608472,202204,4,RUS,UKR,3,-9.5,https://www.newsweek.com/order-destroy-purge-mariupol-fulfilled-chechen-unit-declares-1699946
1040653949,202204,4,RUS,UKR,3,-9.5,https://www.cei.int/ansa/107094
1040608461,202204,4,RUS,UKR,3,-9.5,https://www.newsweek.com/order-destroy-purge-mariupol-fulfilled-chechen-unit-declares-1699946
1040608471,202204,4,RUS,UKR,3,-9.5,https://www.newsweek.com/order-destroy-purge-mariupol-fulfilled-chechen-unit-declares-1699946
1040737519,202204,4,RUS,UKR,3,-9.5,https://www.mil.gov.ua/en/news/2022/04/22/the-operational-update-regarding-the-russian-invasion-on-18-00-on-april-22-2022/
1040684554,202204,4,RUS,UKR,3,-9.5,https://www.trtworld.com/europe/60b-and-rising-world-bank-s-estimate-on-ukraine-infrastructure-damage-56562
1040739311,202204,4,RUS,UKR,3,-9.5,https://www.mirror.co.uk/news/world-news/russia-plans-seize-entire-south-26777295
1040580153,202204,4,RUS,UKR,3,-9.5,https://www.pbs.org/newshour/show/biden-to-send-more-weapons-to-ukraine-in-fight-against-russia-welcome-refugees
1040580151,202204,4,RUS,UKR,3,-9.5,https://www.pbs.org/newshour/show/biden-to-send-more-weapons-to-ukraine-in-fight-against-russia-welcome-refugees
1040697685,202204,4,RUS,UKR,3,-9.5,https://www.msn.com/en-us/news/other/russia-aims-to-take-full-control-of-southern-ukraine-general-says/ar-AAWuesK
1040697686,202204,4,RUS,UKR,3,-9.5,https://www.msn.com/en-us/news/other/russia-aims-to-take-full-control-of-southern-ukraine-general-says/ar-AAWuesK
1040760814,202204,4,RUS,UKR,3,-9.5,https://www.cbc.ca/news/canada/toronto/ukraine-adoption-1.6428232
1040760790,202204,4,RUS,UKR,3,-9.5,https://www.cbc.ca/news/canada/toronto/ukraine-adoption-1.6428232
1040760813,202204,4,RUS,UKR,3,-9.5,https://www.cbc.ca/news/canada/toronto/ukraine-adoption-1.6428232
1042045959,202204,4,RUS,UKR,3,-9.5,https://news.yahoo.com/russia-rosatom-trying-complete-control-160100226.html
1042011417,202204,4,RUS,UKR,3,-9.5,https://www.dailyrecord.co.uk/news/uk-world-news/vladimir-putin-ready-declare-out-26838053
1041975720,202204,4,RUS,UKR,3,-9.5,https://article.wn.com/view/2022/04/30/vladimir_putin_is_set_to_declare_allout_war_on_ukraine_withi/
1042064198,202204,4,RUS,UKR,3,-9.5,https://www.shorenewsnetwork.com/2022/04/30/russia-pounds-ukraine-some/
1042069700,202204,4,RUS,UKR,3,-9.5,https://o.canada.com:443/news/world/ukraine-says-russia-pounding-donbas-failing-to-take-targets
1042072185,202204,4,RUS,UKR,3,-9.5,https://ground.news/article/mariupol-civilians-leave-besieged-azovstal-steelworks_5fd659
1042011418,202204,4,RUS,UKR,3,-9.5,https://www.onenewspage.com/n/Front+Page/1zobamzgxw/Russian-advance-slowed-by-Ukraine-strong-defense.htm
1042072182,202204,4,RUS,UKR,3,-9.5,https://www.enca.com/news/tied-bodies-found-ukraine-missile-destroys-odessa-runway
1042064199,202204,4,RUS,UKR,3,-9.5,https://www.shorenewsnetwork.com/2022/04/30/russia-pounds-ukraine-some/
1042065379,202204,4,RUS,UKR,3,-9.5,https://news.yahoo.com/ukrainian-red-cross-says-office-205656378.html
1037594321,202204,4,RUS,UKR,3,-9.5,https://www.mysanantonio.com/news/article/Ukraine-accuses-Russia-of-massacre-city-strewn-17055374.php
1037669015,202204,4,RUS,UKR,3,-9.5,http://www.msn.com/en-us/news/world/russia-s-ukraine-war-a-colossal-military-mistake-armed-forces-expert-tells-fox-news/ar-AAVQqu3
1037669017,202204,4,RUS,UKR,3,-9.5,http://www.msn.com/en-us/news/world/russia-s-ukraine-war-a-colossal-military-mistake-armed-forces-expert-tells-fox-news/ar-AAVQqu3
1037634021,202204,4,RUS,UKR,3,-9.5,https://www.businesstoday.in/latest/world/story/russian-actions-in-ukraine-make-negotiations-harder-zelenskyy-328589-2022-04-04
1037615062,202204,4,RUS,UKR,3,-9.5,http://www.econotimes.com/Russia-Ukraine-conflict-US-finds-evidence-of-oligarchs-trying-to-evade-sanctions-1630676
1037641033,202204,4,RUS,UKR,3,-9.5,https://www.business-standard.com/article/international/zelensky-says-russian-actions-in-ukraine-make-negotiations-harder-122040401136_1.html
1037615064,202204,4,RUS,UKR,3,-9.5,http://www.econotimes.com/Russia-Ukraine-conflict-US-finds-evidence-of-oligarchs-trying-to-evade-sanctions-1630676
1037650804,202204,4,RUS,UKR,3,-9.5,https://www.ksby.com/news/national-news/russia-ukraine-conflict/russia-faces-growing-outrage-amid-new-evidence-of-atrocities
1037669016,202204,4,RUS,UKR,3,-9.5,https://www.foxnews.com/world/russia-ukraine-war-military-mistake-putin-armed-forces-expert
1037547400,202204,4,RUS,UKR,3,-9.5,https://redstate.com/streiff/2022/04/03/department-of-defense-dithers-over-armored-vehicles-for-ukraine-as-time-for-action-slips-away-n544669
1037664828,202204,4,RUS,UKR,3,-9.5,https://timesofindia.indiatimes.com/world/europe/russia-faces-growing-outrage-amid-new-evidence-of-atrocities/articleshow/90644128.cms
1037558117,202204,4,RUS,UKR,3,-9.5,https://abcnews.go.com/International/wireStory/ukraine-accuses-russia-massacre-city-strewn-bodies-83857122
1037631386,202204,4,RUS,UKR,3,-9.5,https://www.timesofisrael.com/liveblog_entry/russia-launches-probe-focusing-on-false-information-about-killings-in-kyiv-suburbs/
1037634020,202204,4,RUS,UKR,3,-9.5,https://www.businesstoday.in/latest/world/story/russian-actions-in-ukraine-make-negotiations-harder-zelenskyy-328589-2022-04-04
1037591260,202204,4,RUS,UKR,3,-9.5,https://siouxcityjournal.com/business/russia-faces-growing-outrage-amid-new-evidence-of-atrocities/article_7d104584-63c4-54c4-8c78-820185da63ef.html
1037602830,202204,4,RUS,UKR,3,-9.5,https://www.ctvnews.ca/world/russia-faces-growing-outrage-amid-new-evidence-of-atrocities-1.5846853
1037721908,202204,4,RUS,UKR,3,-9.5,https://www.presstv.ir/Detail/2022/04/05/679753/Press-TV-s-news-headlines
1037848190,202204,4,RUS,UKR,3,-9.5,https://www.cbsnews.com/news/ransomware-war-conti-revil-hellokitty/
1037743018,202204,4,RUS,UKR,3,-9.5,https://www.libertatea.ro/stiri/camera-de-tortura-din-subsolul-unui-sanatoriu-pentru-copii-din-bucha-5-barbati-cu-mainile-legate-gasiti-morti-4069477
1037869125,202204,4,RUS,UKR,3,-9.5,https://freerepublic.com/focus/f-news/4052549/posts
1037837983,202204,4,RUS,UKR,3,-9.5,https://www.mycentraloregon.com/2022/04/05/russia-ukraine-live-updates-peace-talks-may-now-be-off-the-table-zelenskyy-says/
1037881457,202204,4,RUS,UKR,3,-9.5,https://www.riverineherald.com.au/world/foreign-ship-sunk-by-missile-in-mariupol/
1037827441,202204,4,RUS,UKR,3,-9.5,https://www.theguardian.com/world/2022/apr/05/barbarians-russian-troops-leave-grisly-mark-on-ukraine-town-of-trostianets
1037848367,202204,4,RUS,UKR,3,-9.5,https://www.msn.com/en-us/news/world/ukraine-says-russian-army-is-looting-as-it-redeploys-to-east-and-south/ar-AAVSX1N
1037738728,202204,4,RUS,UKR,3,-9.5,https://economictimes.indiatimes.com/news/international/world-news/ukrainian-president-zelenskyy-to-address-un-security-council-for-1st-time-since-russian-invasion/articleshow/90655633.cms
1037881456,202204,4,RUS,UKR,3,-9.5,https://www.riverineherald.com.au/world/foreign-ship-sunk-by-missile-in-mariupol/
1037743019,202204,4,RUS,UKR,3,-9.5,https://www.libertatea.ro/stiri/camera-de-tortura-din-subsolul-unui-sanatoriu-pentru-copii-din-bucha-5-barbati-cu-mainile-legate-gasiti-morti-4069477
1037790544,202204,4,RUS,UKR,3,-9.5,https://www.cbs19.tv/article/news/nation-world/ukraine/ukraine-russia-preparing-offensive-southeast/507-668ea139-ff40-4a45-b1ee-d981bd7d7b0d
1037837858,202204,4,RUS,UKR,3,-9.5,https://www.thestar.com.my/news/world/2022/04/06/foreign-merchant-ship-hit-by-missile-in-mariupol---ukrainian-official
1037790546,202204,4,RUS,UKR,3,-9.5,https://www.cbs19.tv/article/news/nation-world/ukraine/ukraine-russia-preparing-offensive-southeast/507-668ea139-ff40-4a45-b1ee-d981bd7d7b0d
1037831438,202204,4,RUS,UKR,3,-9.5,https://www.msn.com/en-us/news/world/maps-show-the-territory-ukraine-has-taken-back-after-russia-s-invasion/ar-AAUga4r
1037831447,202204,4,RUS,UKR,3,-9.5,https://www.msn.com/en-us/news/world/maps-show-the-territory-ukraine-has-taken-back-after-russia-s-invasion/ar-AAUga4r
1038483868,202204,4,RUS,UKR,3,-9.5,https://www.startribune.com/the-worlds-obligation-engage-and-stop-the-killing-in-ukraine/600163426/
1038341806,202204,4,RUS,UKR,3,-9.5,https://ground.news/article/ukraine-war-putins-spokesman-dmitry-peskov-denies-war-crimes-but-admits-significant-russian-losses_f19aa3
1038341817,202204,4,RUS,UKR,3,-9.5,https://ground.news/article/ukraine-war-putins-spokesman-dmitry-peskov-denies-war-crimes-but-admits-significant-russian-losses_f19aa3
1038427625,202204,4,RUS,UKR,3,-9.5,https://www.libertatea.ro/stiri/cernihiv-mama-fiica-picior-bombardamente-putin-4075914
1038427624,202204,4,RUS,UKR,3,-9.5,https://www.libertatea.ro/stiri/cernihiv-mama-fiica-picior-bombardamente-putin-4075914
1038306924,202204,4,RUS,UKR,3,-9.5,https://www.dailymail.co.uk/news/article-10698109/Mother-four-tells-anguish-raped-Russian-soldiers-12-hours-brutality.html
1038413911,202204,4,RUS,UKR,3,-9.5,https://www.theguardian.com/culture/2022/apr/08/how-ukrainian-writers-and-artists-are-responding-to-the-war
1038720408,202204,4,RUS,UKR,3,-9.5,https://ricochet.com/1216884/speculation-how-putin-achieved-the-end-of-russia/
1038713073,202204,4,RUS,UKR,3,-9.5,https://menafn.com/1103988174/More-than-45M-refugees-left-Ukraine-UN
1038683714,202204,4,RUS,UKR,3,-9.5,https://highlandcountypress.com/Content/Opinions/Opinion/Article/War-in-the-age-of-cyberattacks-and-social-media/4/22/78320
1038675882,202204,4,RUS,UKR,3,-9.5,https://www.wfae.org/2022-04-09/this-is-what-a-ukraine-town-looks-like-after-russian-troops-withdraw
1038630902,202204,4,RUS,UKR,3,-9.5,https://newsinfo.inquirer.net/1580965/ukraine-says-3rd-prisoner-exchange-with-russia-underway
1038717584,202204,4,RUS,UKR,3,-9.5,https://www.laprensalatina.com/ukraine-russia-launches-huge-offensive-to-take-donbass/
1038614315,202204,4,RUS,UKR,3,-9.5,https://www.bbc.co.uk/news/world-europe-61023869
1038717585,202204,4,RUS,UKR,3,-9.5,https://www.laprensalatina.com/ukraine-russia-launches-huge-offensive-to-take-donbass/
1040970877,202204,4,RUS,UKR,3,-9.5,https://sofrep.com/news/russian-airstrikes-kill-at-least-8-in-odesa-including-a-baby-girl/
1040893842,202204,4,RUS,UKR,3,-9.5,https://article.wn.com/view/2022/04/24/Zelenskiy_s_economic_guru_Germany_can_survive_without_Russia/
1040908048,202204,4,RUS,UKR,3,-9.5,https://www.mizzima.com/article/ukraine-crisis-bad-news-myanmars-freedom-fighters
1040908049,202204,4,RUS,UKR,3,-9.5,https://www.mizzima.com/article/ukraine-crisis-bad-news-myanmars-freedom-fighters
1040970879,202204,4,RUS,UKR,3,-9.5,https://sofrep.com/news/russian-airstrikes-kill-at-least-8-in-odesa-including-a-baby-girl/
1040891436,202204,4,RUS,UKR,3,-9.5,https://www.understandingwar.org/backgrounder/russian-offensive-campaign-assessment-april-23
1040960676,202204,4,RUS,UKR,3,-9.5,https://www.idahopress.com/news/world/ukraine-leader-pushes-for-more-arms-us-officials-to-visit/article_68d41993-383c-5a45-ad5a-e3dddea11f75.html
1040918050,202204,4,RUS,UKR,3,-9.5,https://www.theatlantic.com/ideas/archive/2022/04/ukraine-battle-for-donbas-damage/629661/
1040928953,202204,4,RUS,UKR,3,-9.5,https://www.mil.gov.ua/en/news/2022/04/24/the-operational-update-regarding-the-russian-invasion-on-06-00-on-april-24-2022/
1040891435,202204,4,RUS,UKR,3,-9.5,https://www.understandingwar.org/backgrounder/russian-offensive-campaign-assessment-april-23
1040925475,202204,4,RUS,UKR,3,-9.5,https://menafn.com/1104082816/Russian-invaders-intimidating-Ukrainian-farmers-stealing-grain-Ombudsperson&source=24
1040891434,202204,4,RUS,UKR,3,-9.5,https://www.understandingwar.org/backgrounder/russian-offensive-campaign-assessment-april-23
1040891437,202204,4,RUS,UKR,3,-9.5,https://www.understandingwar.org/backgrounder/russian-offensive-campaign-assessment-april-23
1040918051,202204,4,RUS,UKR,3,-9.5,https://www.theatlantic.com/ideas/archive/2022/04/ukraine-battle-for-donbas-damage/629661/
1040970878,202204,4,RUS,UKR,3,-9.5,https://sofrep.com/news/russian-airstrikes-kill-at-least-8-in-odesa-including-a-baby-girl/
1040930205,202204,4,RUS,UKR,3,-9.5,https://www.mirror.co.uk/news/world-news/ukrainian-childrens-desperate-pleas-see-26784117
1046475716,202204,4,RUS,UKR,3,-9.5,https://www.dawn.com/news/1691682/how-the-black-sea-grain-battle-could-define-ukraine-war
1046475717,202204,4,RUS,UKR,3,-9.5,https://www.dawn.com/news/1691682/how-the-black-sea-grain-battle-could-define-ukraine-war
1046475718,202204,4,RUS,UKR,3,-9.5,https://www.dawn.com/news/1691682/how-the-black-sea-grain-battle-could-define-ukraine-war
1040461852,202204,4,RUS,UKR,3,-9.5,http://www.msn.com/en-us/news/world/putin-calls-off-storming-of-mariupol-steel-plant-tells-shoigu-to-blockade-it/ar-AAWrdfJ
1040461857,202204,4,RUS,UKR,3,-9.5,http://www.msn.com/en-us/news/world/putin-calls-off-storming-of-mariupol-steel-plant-tells-shoigu-to-blockade-it/ar-AAWrdfJ
1040561155,202204,4,RUS,UKR,3,-9.5,https://www.channel4.com/news/russia-ukraine-conflict-putin-orders-blockade-of-last-mariupol-stronghold
1040444792,202204,4,RUS,UKR,3,-9.5,https://www.ndtv.com/world-news/vladimir-putin-hails-successful-liberation-of-mariupol-news-agency-afp-2906410
1040453001,202204,4,RUS,UKR,3,-9.5,http://www.msn.com/en-us/news/world/putin-orders-troops-not-to-storm-final-mariupol-holdout/ar-AAWrq3y
1040486933,202204,4,RUS,UKR,3,-9.5,https://www.indiatoday.in/world/russia-ukraine-war/story/strikes-desolation-and-silence-kharkiv-s-northern-suburb-saltivka-under-fire-ground-report-1940264-2022-04-21
1040522628,202204,4,RUS,UKR,3,-9.5,https://www.baltictimes.com/it_looks_like_russia_is_preparing_for_a_drawn_out_war_in_ukraine_-_military_expert/
1040447004,202204,4,RUS,UKR,3,-9.5,https://www.telegraph.co.uk/world-news/2022/04/21/ukraine-morning-briefing-five-developments-boris-johnson-warns/
1040522629,202204,4,RUS,UKR,3,-9.5,https://www.baltictimes.com/it_looks_like_russia_is_preparing_for_a_drawn_out_war_in_ukraine_-_military_expert/
1040451148,202204,4,RUS,UKR,3,-9.5,https://www.foxnews.com/world/putin-orders-troops-not-to-storm-final-mariupol-holdout
1040447005,202204,4,RUS,UKR,3,-9.5,https://www.telegraph.co.uk/world-news/2022/04/21/ukraine-morning-briefing-five-developments-boris-johnson-warns/
1040447006,202204,4,RUS,UKR,3,-9.5,https://www.telegraph.co.uk/world-news/2022/04/21/ukraine-morning-briefing-five-developments-boris-johnson-warns/
1040444793,202204,4,RUS,UKR,3,-9.5,https://www.ndtv.com/world-news/vladimir-putin-hails-successful-liberation-of-mariupol-news-agency-afp-2906410
1040496878,202204,4,RUS,UKR,3,-9.5,https://ground.news/article/putin-tries-to-claim-victory-in-mariupol-despite-ukrainian-resistance-national_f3238f
1040522630,202204,4,RUS,UKR,3,-9.5,https://www.baltictimes.com/it_looks_like_russia_is_preparing_for_a_drawn_out_war_in_ukraine_-_military_expert/
1040561224,202204,4,RUS,UKR,3,-9.5,https://www.newscenter1.tv/why-the-battle-for-mariupols-steel-still-matters/
1040467383,202204,4,RUS,UKR,3,-9.5,https://www.washingtonexaminer.com/news/vladimir-putin-calls-off-storming-of-steel-plant-mariupol-tells-defense-minister-sergei-shoigu-to-blockade-it
1040517420,202204,4,RUS,UKR,3,-9.5,https://www.newsweek.com/biden-pokes-putin-ukraine-war-failure-1699783
1040452996,202204,4,RUS,UKR,3,-9.5,http://www.msn.com/en-us/news/world/putin-orders-troops-not-to-storm-final-mariupol-holdout/ar-AAWrq3y
1040453000,202204,4,RUS,UKR,3,-9.5,http://www.msn.com/en-us/news/world/putin-orders-troops-not-to-storm-final-mariupol-holdout/ar-AAWrq3y
1040457366,202204,4,RUS,UKR,3,-9.5,https://ground.news/article/putin-cancels-russian-plans-to-storm-mariupol-steel-plant-opts-for-blockade-instead_8ab9ff
1040467382,202204,4,RUS,UKR,3,-9.5,https://www.washingtonexaminer.com/news/vladimir-putin-calls-off-storming-of-steel-plant-mariupol-tells-defense-minister-sergei-shoigu-to-blockade-it
1040467399,202204,4,RUS,UKR,3,-9.5,https://www.washingtonexaminer.com/news/vladimir-putin-calls-off-storming-of-steel-plant-mariupol-tells-defense-minister-sergei-shoigu-to-blockade-it
1040549345,202204,4,RUS,UKR,3,-9.5,https://www.businessinsider.com/commander-last-ukrainian-forces-mariupol-steel-plant-russia-putin-2022-4
1040555467,202204,4,RUS,UKR,3,-9.5,https://nation.com.pk/2022/04/21/russia-claims-taking-control-of-port-city-of-mariupol/
1040426309,202204,4,RUS,UKR,3,-9.5,https://www.theepochtimes.com/live-updates-russia-ukraine-war-april-21_4417831.html
1040476138,202204,4,RUS,UKR,3,-9.5,https://www.newstalk.com/news/mariupol-putin-blockade-stronghold-city-liberated-1333845
1040496877,202204,4,RUS,UKR,3,-9.5,https://ground.news/article/putin-tries-to-claim-victory-in-mariupol-despite-ukrainian-resistance-national_f3238f
1040451147,202204,4,RUS,UKR,3,-9.5,https://www.foxnews.com/world/putin-orders-troops-not-to-storm-final-mariupol-holdout
1040495508,202204,4,RUS,UKR,3,-9.5,https://www.iradio.ie/mariupol/
1040464092,202204,4,RUS,UKR,3,-9.5,http://sana.sy/en/?p=269968
1039654086,202204,4,RUS,UKR,3,-9.5,https://menafn.com/1104001926/Civilian-death-toll-in-Mariupol-up-to-10000-and-counting-mayor&source=138
1039714020,202204,4,RUS,UKR,3,-9.5,https://www.msn.com/en-gb/news/newslondon/russia-s-invasion-may-move-to-next-phase-in-days-warns-us-intelligence/ar-AAWhFvt
1039745323,202204,4,RUS,UKR,3,-9.5,https://www.sott.net/article/466795-Eye-in-the-sky-Satellite-imagery-proves-vital-to-understanding-Ukraine-war
1039701827,202204,4,RUS,UKR,3,-9.5,https://www.sott.net/article/466781-Ukraine-helicopters-shell-two-more-Russian-villages-Moscow-launches-retaliatory-airstrikes-on-missile-factory-Polish-private-mercenary-base-in-Kharkov
1039669445,202204,4,RUS,UKR,3,-9.5,http://7thspace.com/headlines/1818313/rthk__blasts_in_kyiv_as_fighting_rages_in_mariupol.html
1039664097,202204,4,RUS,UKR,3,-9.5,https://www.japantimes.co.jp/news/2022/04/16/world/russia-warning-us-weapons-ukraine/
1039701828,202204,4,RUS,UKR,3,-9.5,https://www.sott.net/article/466781-Ukraine-helicopters-shell-two-more-Russian-villages-Moscow-launches-retaliatory-airstrikes-on-missile-factory-Polish-private-mercenary-base-in-Kharkov
