SOURCEURL,GLOBALEVENTID,MonthYear,QuadClass,Actor1CountryCode,Actor2CountryCode,SubEventType,GoldsteinScale
https://tribune.com.pk/story/2354028/us-officials-to-visit-kyiv-amid-call-for-heavy-arms-ukraine-says,1040930206,202204,4,RUS,UKR,3,-9.5
https://www.msn.com/en-gb/news/newsworld/russia-ukraine-war-zelenskiy-holds-press-conference-two-russian-generals-killed-near-kherson-says-ukraine-live/ar-AAWvtOy,1040907128,202204,4,RUS,UKR,3,-9.5
https://www.sbstatesman.com/2022/04/20/ukraine-should-never-have-given-up-their-nuclear-arms/,1040373138,202204,4,RUS,UKR,3,-9.5
https://www.kcur.org/news/2022-04-20/near-kansas-city-a-stealthy-cold-war-bomber-takes-its-place-in-new-doomsday-scenarios,1040251512,202204,4,RUS,UKR,3,-9.5
https://businessmirror.com.ph/2022/04/20/why-russia-declared-war-on-ukraine/,1040284556,202204,4,RUS,UKR,3,-9.5
https://businessmirror.com.ph/2022/04/20/why-russia-declared-war-on-ukraine/,1040284557,202204,4,RUS,UKR,3,-9.5
https://www.dailyrepublic.com/all-dr-news/wires/state-nation-world/russia-intensifies-its-assault-with-fresh-strikes-on-eastern-ukraine/,1040221639,202204,4,RUS,UKR,3,-9.5
https://www.newstalkzb.co.nz/news/world/russia-ukraine-war-second-wave-launched-to-take-control-of-the-east/,1040201081,202204,4,RUS,UKR,3,-9.5
https://www.msn.com/en-in/money/other/us-britain-canada-agree-to-send-more-weapons-to-ukraine-discuss-imposing-more-economic-sanctions-on-russia/ar-AAWo1Kt,1040214476,202204,4,RUS,UKR,3,-9.5
https://www.dw.com/en/west-pledges-weapons-for-ukraine-as-russia-hits-donbas-as-it-happened/a-61507777,1040224658,202204,4,RUS,UKR,3,-9.5
https://www.dw.com/en/west-pledges-weapons-for-ukraine-as-russia-hits-donbas-as-it-happened/a-61507777,1040224780,202204,4,RUS,UKR,3,-9.5
https://www.dw.com/en/west-pledges-weapons-for-ukraine-as-russia-hits-donbas-as-it-happened/a-61507777,1040224804,202204,4,RUS,UKR,3,-9.5
https://www.businessinsider.in/international/news/russia-wants-to-use-the-2nd-phase-of-the-war-in-ukraine-to-seize-more-land-as-bargaining-chips-european-official-says/articleshow/90951342.cms,1040259238,202204,4,RUS,UKR,3,-9.5
https://www.msn.com/en-ca/news/world/in-land-of-partisans-belarus-activists-fight-their-government-s-support-of-russian-war/ar-AAWoPFm,1040269829,202204,4,RUS,UKR,3,-9.5
https://www.msn.com/en-xl/asia/srilanka/new-vistas-in-iran-russia-ties/ar-AAWnMMa,1040220614,202204,4,RUS,UKR,3,-9.5
https://www.nny360.com/news/russian-strikes-rock-eastern-ukraine-area/article_604d002b-f07e-55f5-8374-944da4f44621.html,1040217814,202204,4,RUS,UKR,3,-9.5
https://www.dw.com/en/west-pledges-weapons-for-ukraine-as-russia-hits-donbas-as-it-happened/a-61507777,1040224659,202204,4,RUS,UKR,3,-9.5
https://www.dw.com/en/west-pledges-weapons-for-ukraine-as-russia-hits-donbas-as-it-happened/a-61507777,1040224781,202204,4,RUS,UKR,3,-9.5
https://www.businessinsider.in/international/news/russia-wants-to-use-the-2nd-phase-of-the-war-in-ukraine-to-seize-more-land-as-bargaining-chips-european-official-says/articleshow/90951342.cms,1040259115,202204,4,RUS,UKR,3,-9.5
http://www.msn.com/en-us/news/world/russia-intensifies-its-assault-with-fresh-strikes-on-eastern-ukraine/ar-AAWmNAD,1040195491,202204,4,RUS,UKR,3,-9.5
https://www.businessinsider.in/international/news/russia-wants-to-use-the-2nd-phase-of-the-war-in-ukraine-to-seize-more-land-as-bargaining-chips-european-official-says/articleshow/90951342.cms,1040259113,202204,4,RUS,UKR,3,-9.5
https://www.businessinsider.in/international/news/russia-wants-to-use-the-2nd-phase-of-the-war-in-ukraine-to-seize-more-land-as-bargaining-chips-european-official-says/articleshow/90951342.cms,1040259239,202204,4,RUS,UKR,3,-9.5
https://www.businessinsider.in/international/news/russia-wants-to-use-the-2nd-phase-of-the-war-in-ukraine-to-seize-more-land-as-bargaining-chips-european-official-says/articleshow/90951342.cms,1040259114,202204,4,RUS,UKR,3,-9.5
https://www.irishexaminer.com/world/arid-40854704.html,1040193129,202204,4,RUS,UKR,3,-9.5
https://www.newdelhitimes.com/ukraines-zelenskyy-says-battle-for-eastern-ukraine-has-started/,1040267443,202204,4,RUS,UKR,3,-9.5
https://www.durangoherald.com/articles/russia-hits-ukrainian-cities-pours-more-troops-into-war/,1040232983,202204,4,RUS,UKR,3,-9.5
https://www.app.com/story/news/politics/2022/04/19/ukraine-russia-invasion-live-updates/7363674001/,1040195492,202204,4,RUS,UKR,3,-9.5
https://www.telegraph.co.uk/world-news/2022/04/20/russia-ukraine-war-news-donbas-putin-nato-kreminna-latest/,1040217815,202204,4,RUS,UKR,3,-9.5
https://dailytimes.com.pk/922600/ukraine-gets-warplanes-as-mariupol-officer-warns-facing-last-days/,1040257138,202204,4,RUS,UKR,3,-9.5
https://www.dailymail.co.uk/news/article-10734439/Ukraine-marine-holed-Mariupol-steelworks-says-outnumbered-ten-one.html,1040257139,202204,4,RUS,UKR,3,-9.5
https://www.fox4news.com/news/ukrainian-teens-discuss-russian-war-with-denton-high-school-students,1040373140,202204,4,RUS,UKR,3,-9.5
https://www.fox4news.com/news/ukrainian-teens-discuss-russian-war-with-denton-high-school-students,1040373139,202204,4,RUS,UKR,3,-9.5
https://www.theepochtimes.com/russian-forces-continue-to-refocus-on-offensive-in-eastern-ukraine_4380721.html,1037641034,202204,4,RUS,UKR,3,-9.5
https://www.theepochtimes.com/russian-forces-continue-to-refocus-on-offensive-in-eastern-ukraine_4380721.html,1037641035,202204,4,RUS,UKR,3,-9.5
https://weisradio.com/2022/04/04/russia-ukraine-live-updates-more-russian-troops-wagner-mercenaries-move-into-donbas/,1037618313,202204,4,RUS,UKR,3,-9.5
https://www.msn.com/en-us/news/world/russia-faces-global-outrage-over-bodies-in-ukraine-s-streets/ar-AAVQohR,1037689223,202204,4,RUS,UKR,3,-9.5
https://kstp.com/associated-press/ap-politics/live-updates-russia-starts-own-inquiry-into-ukraine-deaths/,1037625413,202204,4,RUS,UKR,3,-9.5
https://www.ndtv.com/world-news/ukraine-russia-war-satellite-images-show-45-foot-trench-at-grave-site-in-bucha-near-kyiv-2860789,1037535669,202204,4,RUS,UKR,3,-9.5
https://www.msn.com/en-us/news/world/poland-says-it-s-open-to-the-us-putting-nuclear-weapons-on-its-soil/ar-AAVOZZt,1037553442,202204,4,RUS,UKR,3,-9.5
https://www.thenation.com/article/environment/nuclear-power-climate-crisis/,1037584496,202204,4,RUS,UKR,3,-9.5
https://apnews.com/article/russia-ukraine-united-nations-general-assembly-kyiv-linda-thomas-greenfield-europe-aa1a1c7c6609873f0495c4bfb2ea257e,1037634128,202204,4,RUS,UKR,3,-9.5
https://www.chron.com/news/article/US-to-seek-Russia-s-suspension-from-Human-Rights-17056161.php,1037634129,202204,4,RUS,UKR,3,-9.5
http://historynewsnetwork.org/article/182854,1037531266,202204,4,RUS,UKR,3,-9.5
https://redstate.com/streiff/2022/04/03/russian-torture-chamber-discovered-in-liberated-ukraine-town-as-the-russian-army-continues-to-do-what-it-is-good-at-doing-n544914,1037524223,202204,4,RUS,UKR,3,-9.5
https://easternmirrornagaland.com/ukraine-documents-alleged-atrocities-by-retreating-russians/,1037543517,202204,4,RUS,UKR,3,-9.5
https://weisradio.com/2022/04/04/russia-ukraine-live-updates-more-russian-troops-wagner-mercenaries-move-into-donbas/,1037618310,202204,4,RUS,UKR,3,-9.5
https://www.boston.com/news/russia-ukraine/2022/04/04/russia-faces-growing-outrage-amid-new-evidence-of-atrocities/,1037611595,202204,4,RUS,UKR,3,-9.5
https://www.ncnewsonline.com/news/national/ukrainian-forces-retake-areas-near-kyiv-amid-fear-of-traps/article_5b986ec4-f4be-5fe6-b410-46a49e36e4b6.html,1037522546,202204,4,RUS,UKR,3,-9.5
https://easternmirrornagaland.com/ukraine-documents-alleged-atrocities-by-retreating-russians/,1037543516,202204,4,RUS,UKR,3,-9.5
https://www.ifiberone.com/news/national_news/ukraine-accuses-russia-of-massacre-city-strewn-with-bodies/article_08378aaf-fefd-53cf-ad59-ca2ade4f2557.html,1037555119,202204,4,RUS,UKR,3,-9.5
https://infotel.ca/newsitem/eu-russia-ukraine-war/cp1054502214,1037558118,202204,4,RUS,UKR,3,-9.5
https://www.timesunion.com/news/article/Ukraine-accuses-Russia-of-massacre-city-strewn-17055374.php,1037582566,202204,4,RUS,UKR,3,-9.5
https://buffalonews.com/news/world/global-outrage-after-civilian-massacre-in-bucha-us-seizes-yacht-owned-by-oligarch-with-putin/article_525cacd3-e441-50f1-be0f-4c076a16e134.html,1037616222,202204,4,RUS,UKR,3,-9.5
https://www.stltoday.com/business/live-updates-germany-to-expel-40-russian-diplomats/article_faeadbac-ec97-5cfe-a770-84c2f6e3e523.html,1037650691,202204,4,RUS,UKR,3,-9.5
http://historynewsnetwork.org/article/182854,1037531263,202204,4,RUS,UKR,3,-9.5
https://siouxcityjournal.com/news/world/global-outrage-after-civilian-massacre-in-bucha-us-seizes-yacht-owned-by-oligarch-with-putin/article_6328e359-9fb3-564c-953d-f088744ed127.html,1037615049,202204,4,RUS,UKR,3,-9.5
https://weisradio.com/2022/04/04/russia-ukraine-live-updates-more-russian-troops-wagner-mercenaries-move-into-donbas/,1037618311,202204,4,RUS,UKR,3,-9.5
https://www.washingtontimes.com/news/2022/apr/4/history-it-happens-peace-plan-ukraine/,1037677002,202204,4,RUS,UKR,3,-9.5
https://www.msn.com/en-us/news/world/russia-faces-global-outrage-over-bodies-in-ukraine-s-streets/ar-AAVQohR,1037689224,202204,4,RUS,UKR,3,-9.5
https://www.timesunion.com/news/article/Ukraine-accuses-Russia-of-massacre-city-strewn-17055374.php,1037582567,202204,4,RUS,UKR,3,-9.5
https://www.detroitnews.com/story/news/world/2022/04/04/russia-faces-growing-outrage-amid-new-evidence-atrocities/7266798001/,1037587239,202204,4,RUS,UKR,3,-9.5
https://www.caledonianrecord.com/news/national/russia-faces-growing-outrage-amid-new-evidence-of-atrocities/article_eaf0c59b-1348-5a0e-9cb6-2908afb076e2.html,1037594322,202204,4,RUS,UKR,3,-9.5
https://www.bozemandailychronicle.com/ap_news/business/russia-faces-growing-outrage-amid-new-evidence-of-atrocities/article_70bf0970-3cdf-5870-a828-ee4d5729879c.html,1037609301,202204,4,RUS,UKR,3,-9.5
http://www.orlandosentinel.com/news/nationworld/ct-aud-nw-russia-ukraine-20220404-pzgrnt4ssjempbdy3evkfkfdk4-story.html,1037625491,202204,4,RUS,UKR,3,-9.5
http://historynewsnetwork.org/article/182854,1037531265,202204,4,RUS,UKR,3,-9.5
https://lasvegassun.com/news/2022/apr/04/russia-faces-growing-outrage-amid-new-evidence-of/,1037625492,202204,4,RUS,UKR,3,-9.5
https://www.bicesteradvertiser.net/news/national/20043895.russia-faces-growing-outrage-amid-new-evidence-atrocities-ukraine/,1037634130,202204,4,RUS,UKR,3,-9.5
https://www.washingtontimes.com/news/2022/apr/4/history-it-happens-peace-plan-ukraine/,1037677003,202204,4,RUS,UKR,3,-9.5
http://historynewsnetwork.org/article/182854,1037531264,202204,4,RUS,UKR,3,-9.5
https://www.straitstimes.com/world/europe/satellite-images-show-long-trench-at-ukrainian-mass-grave-site-maxar-says,1037538090,202204,4,RUS,UKR,3,-9.5
https://www.dailymail.co.uk/news/article-10682921/Poland-says-open-putting-nuclear-weapons-soil-leaders-American-troops.html,1037547401,202204,4,RUS,UKR,3,-9.5
https://www.ifiberone.com/news/national_news/ukraine-accuses-russia-of-massacre-city-strewn-with-bodies/article_08378aaf-fefd-53cf-ad59-ca2ade4f2557.html,1037555120,202204,4,RUS,UKR,3,-9.5
https://lasvegassun.com/news/2022/apr/04/russia-faces-growing-outrage-amid-new-evidence-of/,1037625490,202204,4,RUS,UKR,3,-9.5
https://www.peacefmonline.com/pages/business/economy/202204/463612.php?storyid=100,1037520996,202204,4,RUS,UKR,3,-9.5
https://www.ncnewsonline.com/news/national/ukrainian-forces-retake-areas-near-kyiv-amid-fear-of-traps/article_5b986ec4-f4be-5fe6-b410-46a49e36e4b6.html,1037522545,202204,4,RUS,UKR,3,-9.5
https://weisradio.com/2022/04/04/russia-ukraine-live-updates-more-russian-troops-wagner-mercenaries-move-into-donbas/,1037618312,202204,4,RUS,UKR,3,-9.5
https://techcrunch.com/2022/04/04/russia-tech-workers-detentions-interrogations/,1037664775,202204,4,RUS,UKR,3,-9.5
https://techcrunch.com/2022/04/04/russia-tech-workers-detentions-interrogations/,1037664776,202204,4,RUS,UKR,3,-9.5
https://www.caledonianrecord.com/news/national/russia-faces-growing-outrage-amid-new-evidence-of-atrocities/article_eaf0c59b-1348-5a0e-9cb6-2908afb076e2.html,1037594323,202204,4,RUS,UKR,3,-9.5
https://www.glennbeck.com/radio/the-facts-behind-bidens-blatant-lies-on-economy-oil-gas,1037634022,202204,4,RUS,UKR,3,-9.5
https://menafn.com/1104029717/US-gives-Ukraine-800-million-more-in-military-aid&source=138,1039778792,202204,4,RUS,UKR,3,-9.5
https://menafn.com/1104029717/US-gives-Ukraine-800-million-more-in-military-aid&source=138,1039778793,202204,4,RUS,UKR,3,-9.5
https://www.indiatimes.com/news/world/russia-ukraine-war-russians-are-fleeing-putin-regime-to-join-ukrainian-refugees-in-israel-567177.html,1039782319,202204,4,RUS,UKR,3,-9.5
https://www.indiatimes.com/news/world/russia-ukraine-war-russians-are-fleeing-putin-regime-to-join-ukrainian-refugees-in-israel-567177.html,1039782320,202204,4,RUS,UKR,3,-9.5
https://www.afr.com/politics/federal/russian-oligarch-bids-to-revive-stalled-peace-talks-20220417-p5adyj,1039753970,202204,4,RUS,UKR,3,-9.5
https://www.bssnews.net/news-flash/56328,1039781125,202204,4,RUS,UKR,3,-9.5
https://www.northjersey.com/story/news/politics/2022/04/17/ukraine-russia-invasion-live-updates/7347006001/,1039812377,202204,4,RUS,UKR,3,-9.5
https://www.wyomingnews.com/rawlinstimes/rawlinstimes/opinion/guest_column/the-world-is-at-war-including-the-united-states-of-america/article_debdf5a5-5e03-541e-933a-46b11161b674.html,1039763853,202204,4,RUS,UKR,3,-9.5
https://www.washingtonpost.com/world/2022/04/17/russia-ukraine-war-news-putin-live-updates/,1039773592,202204,4,RUS,UKR,3,-9.5
https://www.afr.com/politics/federal/russian-oligarch-bids-to-revive-stalled-peace-talks-20220417-p5adyj,1039753969,202204,4,RUS,UKR,3,-9.5
https://www.afr.com/politics/federal/russian-oligarch-bids-to-revive-stalled-peace-talks-20220417-p5adyj,1039753971,202204,4,RUS,UKR,3,-9.5
https://www.digitaljournal.com/world/russians-flee-putin-regime-to-join-ukraine-refugees-in-israel/article,1039762647,202204,4,RUS,UKR,3,-9.5
https://www.washingtonpost.com/world/2022/04/17/russia-ukraine-war-news-putin-live-updates/,1039773640,202204,4,RUS,UKR,3,-9.5
https://www.msn.com/en-us/news/world/russia-ukraine-war-live-updates-mariupol-teeters-as-surrender-deadline-passes/ar-AAWipRi,1039777591,202204,4,RUS,UKR,3,-9.5
http://www.jordantimes.com/news/world/one-dead-after-renewed-russian-strikes-shatter-kyiv-calm,1039752879,202204,4,RUS,UKR,3,-9.5
https://www.bssnews.net/news-flash/56295,1039772642,202204,4,RUS,UKR,3,-9.5
https://www.bssnews.net/news-flash/56328,1039781127,202204,4,RUS,UKR,3,-9.5
http://www.jordantimes.com/news/world/one-dead-after-renewed-russian-strikes-shatter-kyiv-calm,1039752880,202204,4,RUS,UKR,3,-9.5
https://www.bssnews.net/news-flash/56295,1039772643,202204,4,RUS,UKR,3,-9.5
https://www.bssnews.net/news-flash/56328,1039781128,202204,4,RUS,UKR,3,-9.5
https://www.nbcchicago.com/news/business/money-report/moscow-claims-forces-have-taken-most-of-mariupol-ukrainian-fighters-given-last-chance-to-surrender/2808768/,1039778874,202204,4,RUS,UKR,3,-9.5
http://www.msn.com/en-us/news/world/inhuman-situation-in-ukraine-s-mariupol-as-russia-claims-almost-full-control/ar-AAWioD6,1039768195,202204,4,RUS,UKR,3,-9.5
http://www.msn.com/en-us/news/world/inhuman-situation-in-ukraine-s-mariupol-as-russia-claims-almost-full-control/ar-AAWioD6,1039768196,202204,4,RUS,UKR,3,-9.5
https://www.bssnews.net/news-flash/56295,1039772644,202204,4,RUS,UKR,3,-9.5
https://www.washingtonpost.com/world/2022/04/17/russia-ukraine-war-news-putin-live-updates/,1039773639,202204,4,RUS,UKR,3,-9.5
https://www.burlingtoncountytimes.com/story/news/politics/2022/04/17/ukraine-russia-invasion-live-updates/7347006001/,1039811001,202204,4,RUS,UKR,3,-9.5
http://www.msn.com/en-us/news/world/mariupol-on-edge-but-hasn-t-surrendered-prime-minister-says-live-ukraine-updates/ar-AAWi7xV,1039812376,202204,4,RUS,UKR,3,-9.5
https://www.app.com/story/news/politics/2022/04/17/ukraine-russia-invasion-live-updates/7347006001/,1039826021,202204,4,RUS,UKR,3,-9.5
https://www.greatfallstribune.com/story/news/politics/2022/04/17/ukraine-russia-invasion-live-updates/7347006001/,1039842085,202204,4,RUS,UKR,3,-9.5
https://www.washingtonpost.com/world/2022/04/17/russia-ukraine-war-news-putin-live-updates/,1039773593,202204,4,RUS,UKR,3,-9.5
https://www.msn.com/en-us/news/world/russians-flee-putin-regime-to-join-ukraine-refugees-in-israel/ar-AAWhZaM,1039760109,202204,4,RUS,UKR,3,-9.5
https://www.msn.com/en-us/news/world/russians-flee-putin-regime-to-join-ukraine-refugees-in-israel/ar-AAWhZaM,1039760110,202204,4,RUS,UKR,3,-9.5
https://www.msn.com/en-us/news/world/attacks-rock-ukrainian-cities-as-mariupol-nears-full-russian-control/ar-AAWhWYt,1039751561,202204,4,RUS,UKR,3,-9.5
https://www.afr.com/politics/federal/russian-oligarch-bids-to-revive-stalled-peace-talks-20220417-p5adyj,1039753972,202204,4,RUS,UKR,3,-9.5
https://www.wyomingnews.com/rawlinstimes/rawlinstimes/opinion/guest_column/the-world-is-at-war-including-the-united-states-of-america/article_debdf5a5-5e03-541e-933a-46b11161b674.html,1039763854,202204,4,RUS,UKR,3,-9.5
https://www.indiatoday.in/world/russia-ukraine-war/story/russia-ukraine-war-kyiv-attack-zelenskyy-housing-for-displaced-1938415-2022-04-17,1039764639,202204,4,RUS,UKR,3,-9.5
https://www.newsweek.com/putin-believes-he-winning-war-says-austrian-leader-after-meeting-him-1698495,1039816810,202204,4,RUS,UKR,3,-9.5
https://www.newsweek.com/putin-believes-he-winning-war-says-austrian-leader-after-meeting-him-1698495,1039816811,202204,4,RUS,UKR,3,-9.5
https://www.newsweek.com/putin-believes-he-winning-war-says-austrian-leader-after-meeting-him-1698495,1039816798,202204,4,RUS,UKR,3,-9.5
https://www.indiatoday.in/world/russia-ukraine-war/story/russia-ukraine-war-kyiv-attack-zelenskyy-housing-for-displaced-1938415-2022-04-17,1039764640,202204,4,RUS,UKR,3,-9.5
https://www.msn.com/en-us/news/world/russia-ukraine-war-live-updates-mariupol-teeters-as-surrender-deadline-passes/ar-AAWipRi,1039777528,202204,4,RUS,UKR,3,-9.5
https://www.msn.com/en-us/news/world/attacks-rock-ukrainian-cities-as-mariupol-nears-full-russian-control/ar-AAWhWYt,1039751562,202204,4,RUS,UKR,3,-9.5
https://www.veteranstoday.com/2022/04/13/lukashenko-and-putin-british-intelligence-sas-planned-bucha-massacre-and-investigation/,1039189252,202204,4,RUS,UKR,3,-9.5
https://www.veteranstoday.com/2022/04/13/lukashenko-and-putin-british-intelligence-sas-planned-bucha-massacre-and-investigation/,1039189251,202204,4,RUS,UKR,3,-9.5
https://smcorridornews.com/finance-and-economics-professor-discusses-international-sanctions-on-russia-with-big-ideas-txst/,1039272242,202204,4,RUS,UKR,3,-9.5
https://www.trtworld.com/magazine/israel-faces-a-bigger-influx-of-russian-jews-than-ukrainian-jews-56189,1039211571,202204,4,RUS,UKR,3,-9.5
https://www.voanews.com/a/us-readying-more-military-aid-as-ukraine-appeals-for-support-/6527367.html,1039142550,202204,4,RUS,UKR,3,-9.5
https://www.cbc.ca/news/world/ukraine-war-russia-1.6418023,1039175594,202204,4,RUS,UKR,3,-9.5
https://www.voanews.com/a/us-readying-more-military-aid-as-ukraine-appeals-for-support-/6527367.html,1039142551,202204,4,RUS,UKR,3,-9.5
https://www.wshu.org/npr-news/2022-04-13/russia-ukraine-war-what-happened-today-april-13,1039270547,202204,4,RUS,UKR,3,-9.5
https://www.dailymaverick.co.za/article/2022-04-12-a-memo-to-general-secretary-xi-jinping-on-russia-and-ukraine-and-much-else/,1039117114,202204,4,RUS,UKR,3,-9.5
https://www.dailymaverick.co.za/article/2022-04-12-a-memo-to-general-secretary-xi-jinping-on-russia-and-ukraine-and-much-else/,1039117116,202204,4,RUS,UKR,3,-9.5
https://www.dailymaverick.co.za/article/2022-04-12-a-memo-to-general-secretary-xi-jinping-on-russia-and-ukraine-and-much-else/,1039117115,202204,4,RUS,UKR,3,-9.5
https://www.bssnews.net/international/55870,1039248234,202204,4,RUS,UKR,3,-9.5
https://www.i24news.tv/en/news/ukraine-conflict/1649824818-ukraine-report-biden-accuses-putin-of-genocide-for-first-time,1039272261,202204,4,RUS,UKR,3,-9.5
https://www.msn.com/en-gb/news/us/russia-aims-to-take-mariupol-as-part-of-eastern-ukraine-onslaught/vp-AAW7I3c,1039104202,202204,4,RUS,UKR,3,-9.5
https://www.i24news.tv/en/news/ukraine-conflict/1649824818-ukraine-report-biden-accuses-putin-of-genocide-for-first-time,1039272260,202204,4,RUS,UKR,3,-9.5
https://wfuv.org/content/russia-ukraine-war-what-happened-today-april-13,1039276205,202204,4,RUS,UKR,3,-9.5
https://www.msn.com/en-gb/news/world/russia-ukraine-war-latest-biden-accuses-russia-of-genocide-putin-ally-captured-in-ukraine-live/ar-AAW7fpW,1039124660,202204,4,RUS,UKR,3,-9.5
https://timesofindia.indiatimes.com/world/europe/explainer-new-front-same-challenges-for-russian-offensive-in-ukraine/articleshow/90811356.cms,1039166412,202204,4,RUS,UKR,3,-9.5
https://timesofindia.indiatimes.com/world/europe/explainer-new-front-same-challenges-for-russian-offensive-in-ukraine/articleshow/90811356.cms,1039166413,202204,4,RUS,UKR,3,-9.5
https://www.voanews.com/a/us-readying-more-military-aid-as-ukraine-appeals-for-support-/6527367.html,1039142549,202204,4,RUS,UKR,3,-9.5
https://www.cbsnews.com/news/ukraine-news-russia-war-vladimir-putin-atrocities-peace-talks-donbas/,1039203385,202204,4,RUS,UKR,3,-9.5
https://www.dailymaverick.co.za/article/2022-04-12-a-memo-to-general-secretary-xi-jinping-on-russia-and-ukraine-and-much-else/,1039117113,202204,4,RUS,UKR,3,-9.5
https://www.veteranstoday.com/2022/04/13/lukashenko-and-putin-british-intelligence-sas-planned-bucha-massacre-and-investigation/,1039189173,202204,4,RUS,UKR,3,-9.5
https://www.cbc.ca/news/world/ukraine-war-russia-1.6418023,1039175595,202204,4,RUS,UKR,3,-9.5
https://www.msn.com/en-gb/news/world/russia-ukraine-war-latest-biden-accuses-russia-of-genocide-putin-ally-captured-in-ukraine-live/ar-AAW7fpW,1039124661,202204,4,RUS,UKR,3,-9.5
https://www.msn.com/en-us/news/politics/former-gov-pat-mccrory-ties-reckless-us-senate-competitor-to-madison-cawthorn/ar-AAW18D1,1038483822,202204,4,RUS,UKR,3,-9.5
https://www.msn.com/en-us/news/politics/former-gov-pat-mccrory-ties-reckless-us-senate-competitor-to-madison-cawthorn/ar-AAW18D1,1038483824,202204,4,RUS,UKR,3,-9.5
https://www.msn.com/en-us/news/politics/former-gov-pat-mccrory-ties-reckless-us-senate-competitor-to-madison-cawthorn/ar-AAW18D1,1038483823,202204,4,RUS,UKR,3,-9.5
https://www.washingtonexaminer.com/policy/energy-environment/daily-on-energy-the-week-that-saw-historic-shifts-against-russian-energy,1038433347,202204,4,RUS,UKR,3,-9.5
https://www.ndtv.com/world-news/6-weeks-on-russia-forced-to-scale-back-after-setbacks-in-ukraine-2870134,1038354793,202204,4,RUS,UKR,3,-9.5
https://www.washingtonpost.com/opinions/2022/04/07/ignatius-russia-ukraine-heavy-weapons/,1038311796,202204,4,RUS,UKR,3,-9.5
https://www.manchestereveningnews.co.uk/news/world-news/dozens-killed-rocket-strike-ukraine-23633685,1038380730,202204,4,RUS,UKR,3,-9.5
https://www.washingtonpost.com/opinions/2022/04/07/ignatius-russia-ukraine-heavy-weapons/,1038311794,202204,4,RUS,UKR,3,-9.5
https://www.washingtonpost.com/opinions/2022/04/07/ignatius-russia-ukraine-heavy-weapons/,1038311653,202204,4,RUS,UKR,3,-9.5
https://www.washingtonpost.com/opinions/2022/04/07/ignatius-russia-ukraine-heavy-weapons/,1038311795,202204,4,RUS,UKR,3,-9.5
https://www.manchestereveningnews.co.uk/news/world-news/dozens-killed-rocket-strike-ukraine-23633685,1038380729,202204,4,RUS,UKR,3,-9.5
https://kelo.com/2022/04/07/russia-laments-tragedy-of-troop-deaths-as-ukraine-braces-for-major-offensive/,1038406176,202204,4,RUS,UKR,3,-9.5
http://saharareporters.com/2022/04/08/ukraine-russian-rocket-strikes-railway-station-kills-39-scores-injures,1038446441,202204,4,RUS,UKR,3,-9.5
http://www.msn.com/en-us/news/world/russia-ukraine-live-updates-russia-has-lost-15-20-of-combat-power-us-says/ar-AAVZTXM,1038467207,202204,4,RUS,UKR,3,-9.5
https://www.telegraph.co.uk/news/2022/04/08/angela-merkel-doesnt-deserve-quiet-retirement/,1038391097,202204,4,RUS,UKR,3,-9.5
http://www.msn.com/en-us/news/world/russia-ukraine-live-updates-russia-has-lost-15-20-of-combat-power-us-says/ar-AAVZTXM,1038467206,202204,4,RUS,UKR,3,-9.5
https://abcnews.go.com/Politics/us-sends-patriot-battery-slovakia-ukraine-300-anti/story?id=83965999,1038476035,202204,4,RUS,UKR,3,-9.5
https://www.ndtv.com/world-news/6-weeks-on-russia-forced-to-scale-back-after-setbacks-in-ukraine-2870134,1038354794,202204,4,RUS,UKR,3,-9.5
https://www.newsweek.com/ex-russian-military-leader-warns-ukraine-war-could-move-russia-1696490,1038446442,202204,4,RUS,UKR,3,-9.5
https://www.mdjonline.com/tribune/politics_and_government/therese-raphael-only-one-thing-will-help-ukraine-now-weapons/article_38558361-3598-574a-9a73-9c558563f6e1.html,1038372854,202204,4,RUS,UKR,3,-9.5
https://bdnews24.com/world/europe/2022/04/08/ukraine-says-over-30-evacuees-killed-100-wounded-in-russian-rocket-strike,1038388801,202204,4,RUS,UKR,3,-9.5
https://www.washingtonpost.com/opinions/2022/04/07/ignatius-russia-ukraine-heavy-weapons/,1038311652,202204,4,RUS,UKR,3,-9.5
https://www.washingtonpost.com/opinions/2022/04/07/ignatius-russia-ukraine-heavy-weapons/,1038311793,202204,4,RUS,UKR,3,-9.5
https://www.msn.com/en-us/news/politics/former-gov-pat-mccrory-ties-reckless-us-senate-competitor-to-madison-cawthorn/ar-AAW18D1,1038483821,202204,4,RUS,UKR,3,-9.5
https://www.msn.com/en-us/news/politics/former-gov-pat-mccrory-ties-reckless-us-senate-competitor-to-madison-cawthorn/ar-AAW18D1,1038483820,202204,4,RUS,UKR,3,-9.5
https://www.wfmz.com/news/ap/ap-business/live-updates-uk-doesn-t-want-war-escalating-beyond-ukraine/article_ff3fe9d8-2dcc-5260-a664-b6e31f75f3ba.html,1041344529,202204,4,RUS,UKR,3,-9.5
https://www.msn.com/en-us/news/world/live-updates-russia-ukraine-war/ar-AAWCCpz,1041307622,202204,4,RUS,UKR,3,-9.5
https://www.couriernews.com/news/business/live-updates-tensions-in-trans-dniester-concern-ukraine/article_f2eba0c3-e3a6-5663-a526-34c7ad6f9b12.html,1041320202,202204,4,RUS,UKR,3,-9.5
